Name,Fitting Windows Score,Trace Support Score,Aggregated Score
Road_Traffic_Fine_Management_Process.3982270f-8d87-406d-9313-b4dde7d7c41b.pnml,7.962589007755669E-4,0.005406663563210747,0.7407294024596491
Road_Traffic_Fine_Management_Process.e4b3a15b-e5b9-48c0-b064-2a95c45af37a.pnml,7.962589007755669E-4,0.005406663563210747,0.7407294024596491
Road_Traffic_Fine_Management_Process.f959c517-2dfb-4508-bb3d-f69ffd2fa857.pnml,7.962589007755669E-4,0.005406663563210747,0.7407294024596491
Road_Traffic_Fine_Management_Process.09d2d5e1-ecdd-4ef6-bb5e-4aeba49a6285.pnml,7.032584638498454E-4,0.005792378798962559,0.7244961074198211
Road_Traffic_Fine_Management_Process.d5313f4f-bdf8-4d69-bf4c-5095c5fde23e.pnml,7.024125912688375E-4,0.005785728536277183,0.7243464280388501
Road_Traffic_Fine_Management_Process.26f68299-ff59-4b64-9108-def7ea69a40d.pnml,7.024125912688375E-4,0.005785728536277183,0.7243464280388501
Road_Traffic_Fine_Management_Process.7ae3b2b1-1441-4318-bbed-8e8e2eb9b84e.pnml,7.024125912688375E-4,0.005785728536277183,0.7243464280388501
Road_Traffic_Fine_Management_Process.b1be4bc4-0bc9-470c-b0d3-291a8a64358a.pnml,6.98807872731312E-4,0.0027133071756334374,0.7210740890588963
Road_Traffic_Fine_Management_Process.33666384-31b3-4114-88bb-a3dfe596bae2.pnml,6.934983956074478E-4,0.0026933563875773093,0.7199626828981815
Road_Traffic_Fine_Management_Process.db689b7f-3190-449a-b021-3a09a8ef3896.pnml,6.93107992877752E-4,0.0026933563875773093,0.7198927211658275
Road_Traffic_Fine_Management_Process.a1058878-52e6-448c-a277-4f8f4fa4c525.pnml,6.927175901480561E-4,0.0026933563875773093,0.7198227574079491
Road_Traffic_Fine_Management_Process.8d230d8b-ada7-43e1-abb1-729b334f29c7.pnml,6.913251537454742E-4,0.0026867061248919332,0.7196703895841539
Road_Traffic_Fine_Management_Process.dc2d9b82-36fe-469b-862f-b50e8c8420d3.pnml,6.913251537454742E-4,0.0026867061248919332,0.7196703895841539
Road_Traffic_Fine_Management_Process.26042bed-9d89-4e73-969b-3b974f8de4af.pnml,6.530786996596008E-4,0.005599521181086653,0.715656997274069
Road_Traffic_Fine_Management_Process.87dce92f-a44f-44c9-812f-4ada9706b058.pnml,8.11631008257342E-4,0.005479816452749884,0.7028430558529466
Road_Traffic_Fine_Management_Process.c36eb10d-de48-4506-8b8f-5fe1f6fc3f65.pnml,8.047989604876642E-4,0.005433264613952251,0.7016218221152077
Road_Traffic_Fine_Management_Process.c954d426-d556-4cc0-8894-98e5aeecd873.pnml,4.620286171707578E-4,0.0017689698743100352,0.6813844794628741
Road_Traffic_Fine_Management_Process.63fe9188-4166-415d-ae5b-800ed4c969c5.pnml,4.523336160499766E-4,0.0017357185608831548,0.679677517666599
Road_Traffic_Fine_Management_Process.d230bcca-d9bf-4e65-9d9f-252d50f9c5d3.pnml,4.523336160499766E-4,0.0017357185608831548,0.679677517666599
Road_Traffic_Fine_Management_Process.d8c9fea9-5fe5-4ed9-83c0-263497d444c6.pnml,4.523336160499766E-4,0.0017357185608831548,0.679677517666599
Road_Traffic_Fine_Management_Process.d52f614d-3949-4a05-952c-8d64792c1b3b.pnml,4.523336160499766E-4,0.0017357185608831548,0.679677517666599
Road_Traffic_Fine_Management_Process.5ccad997-d6cb-4c17-a0d7-9ff53631de89.pnml,4.523336160499766E-4,0.0017357185608831548,0.679677517666599
Road_Traffic_Fine_Management_Process.3537b54d-9e60-44e6-93a1-902daeb41442.pnml,4.5467277907207144E-4,0.00272660770100419,0.6791404630728978
Road_Traffic_Fine_Management_Process.ed2adae6-97ce-4cc5-b8b8-8d243b2f40d9.pnml,4.536967722478317E-4,0.00272660770100419,0.6789666605174205
Road_Traffic_Fine_Management_Process.8a0fa6ac-faf2-402d-b5c8-cff574219162.pnml,4.5272076542359196E-4,0.0027133071756334374,0.6788798034015379
Road_Traffic_Fine_Management_Process.300288ba-6517-4955-82ef-bb7587903c6c.pnml,4.5272076542359196E-4,0.0027133071756334374,0.6788798034015379
Road_Traffic_Fine_Management_Process.726d7918-3274-4718-9eab-1256ea6f3607.pnml,4.5272076542359196E-4,0.0027133071756334374,0.6788798034015379
Road_Traffic_Fine_Management_Process.e5b38977-2326-4bf1-9e3a-13629bf338c2.pnml,4.4801966588683734E-4,0.0026933563875773093,0.6779510234710939
Road_Traffic_Fine_Management_Process.3915cb8a-56d2-4340-af34-65b28b48f4cc.pnml,4.4801966588683734E-4,0.0026933563875773093,0.6779510234710939
Road_Traffic_Fine_Management_Process.a5176d26-475a-4e75-b112-c9044c9027fe.pnml,4.475316624747175E-4,0.0026933563875773093,0.6778640868082304
Road_Traffic_Fine_Management_Process.3bd09338-2573-4c54-b82d-7d872c6b1a5b.pnml,4.475316624747175E-4,0.0026933563875773093,0.6778640868082304
Road_Traffic_Fine_Management_Process.d8a94af2-48da-41ff-b21a-8330bd904f7b.pnml,4.475316624747175E-4,0.0026933563875773093,0.6778640868082304
Road_Traffic_Fine_Management_Process.5c3e34d4-ed4e-43d7-84ea-6dbb54761db0.pnml,4.475316624747175E-4,0.0026933563875773093,0.6778640868082304
Road_Traffic_Fine_Management_Process.8361c324-adb6-4f1d-a37d-d277079b817b.pnml,4.470436590625976E-4,0.0026933563875773093,0.6777771470009853
Road_Traffic_Fine_Management_Process.4f4d55d3-d831-4a5b-93d7-68f323438c2f.pnml,4.470436590625976E-4,0.0026933563875773093,0.6777771470009853
Road_Traffic_Fine_Management_Process.9619f19d-56b0-4a31-a99e-199585e800e2.pnml,4.470436590625976E-4,0.0026933563875773093,0.6777771470009853
Road_Traffic_Fine_Management_Process.f61c555d-f92c-436d-a3c2-b0c0dd5316a4.pnml,4.470436590625976E-4,0.0026933563875773093,0.6777771470009853
Road_Traffic_Fine_Management_Process.5b57eec9-1769-40e8-a3a3-498e72217f76.pnml,4.470436590625976E-4,0.0026933563875773093,0.6777771470009853
Road_Traffic_Fine_Management_Process.e356f47b-25ce-44c2-91a2-640af8189acc.pnml,4.470436590625976E-4,0.0026933563875773093,0.6777771470009853
Road_Traffic_Fine_Management_Process.15a157ab-fb2f-40ff-8966-84d7c073a7c6.pnml,4.4655565565047777E-4,0.0026867061248919332,0.6777341884535455
Road_Traffic_Fine_Management_Process.08d19a0b-0229-457f-a50e-5275c7bd5781.pnml,4.4655565565047777E-4,0.0026867061248919332,0.6777341884535455
Road_Traffic_Fine_Management_Process.ca586b3c-4cae-43e5-be12-8d7ed3e696f8.pnml,4.4655565565047777E-4,0.0026867061248919332,0.6777341884535455
Road_Traffic_Fine_Management_Process.1fa162b5-f2a6-4c34-b0a3-4e8b42f6adae.pnml,4.4655565565047777E-4,0.0026867061248919332,0.6777341884535455
Road_Traffic_Fine_Management_Process.0a742b1e-a3e6-4e9e-8b02-9419e284be40.pnml,4.4655565565047777E-4,0.0026867061248919332,0.6777341884535455
Road_Traffic_Fine_Management_Process.e231541a-17f4-40da-ab10-1e823a2e507a.pnml,4.4655565565047777E-4,0.0026867061248919332,0.6777341884535455
Road_Traffic_Fine_Management_Process.4bbb56fc-f22f-4a13-a4cd-c184b33d3062.pnml,4.4606765223835786E-4,0.002680055862206557,0.6776914355559589
Road_Traffic_Fine_Management_Process.a4b3f8db-6c18-4c5a-a0e9-048b65dc81f2.pnml,4.4606765223835786E-4,0.002680055862206557,0.6776914355559589
Road_Traffic_Fine_Management_Process.d1389021-4f57-4e79-9ec0-b7456b6d568b.pnml,4.1907781019204877E-4,0.0029859679457338566,0.6725906430981305
Road_Traffic_Fine_Management_Process.f02678a7-549a-4039-b031-5ec4dda83e84.pnml,4.188565819785544E-4,0.0029859679457338566,0.6725032513711986
Road_Traffic_Fine_Management_Process.12c6338f-5e70-417a-a56f-5044a6650cf6.pnml,4.180757765191626E-4,0.0029859679457338566,0.6723631948423937
Road_Traffic_Fine_Management_Process.c3d0b4f0-505f-490d-8279-8e9cb1c953da.pnml,4.1768537378946677E-4,0.0029793176830484806,0.6723405664426836
Road_Traffic_Fine_Management_Process.dc90badc-bcea-4df5-93d1-cfc004cd80da.pnml,4.1768537378946677E-4,0.0029793176830484806,0.6723405664426836
Road_Traffic_Fine_Management_Process.9b003e92-783e-4523-b0ad-b4e0093ade7b.pnml,4.1074921862520314E-4,0.002939416106936224,0.6710435433071967
Road_Traffic_Fine_Management_Process.b254a2f5-11cc-4b44-8e53-e38e1a605451.pnml,4.1074921862520314E-4,0.002939416106936224,0.6710435433071967
Road_Traffic_Fine_Management_Process.2ca88584-4144-4c21-94a7-94a571c9f825.pnml,4.099684131658114E-4,0.002939416106936224,0.6709033710429619
Road_Traffic_Fine_Management_Process.460680fa-0e39-4e3a-ba9a-c469e306afd1.pnml,4.099684131658114E-4,0.002939416106936224,0.6709033710429619
Road_Traffic_Fine_Management_Process.52a34516-e059-46b9-b121-16f04757dba8.pnml,4.099684131658114E-4,0.002939416106936224,0.6709033710429619
Road_Traffic_Fine_Management_Process.0bafe0da-117b-4f01-abf8-d49e8e991b65.pnml,4.0957801043611553E-4,0.002932765844250848,0.6708815538993723
Road_Traffic_Fine_Management_Process.d3a31d46-8cd3-4af3-b922-3835e5b31395.pnml,4.0957801043611553E-4,0.002932765844250848,0.6708815538993723
Road_Traffic_Fine_Management_Process.58bf31cb-b64c-431b-8303-efb366bcc104.pnml,3.991737776897202E-4,0.0028529626920263352,0.6689462028277223
Road_Traffic_Fine_Management_Process.a7cf376b-da0c-40bd-bada-c3cadac1ce10.pnml,3.987833749600243E-4,0.0028529626920263352,0.6688760146456344
Road_Traffic_Fine_Management_Process.b7fe7fb3-369c-4497-9791-91690f1d9352.pnml,3.987833749600243E-4,0.0028529626920263352,0.6688760146456344
Road_Traffic_Fine_Management_Process.2eb8c74b-f58f-4083-a651-0ac10f5e4823.pnml,3.9839297223032843E-4,0.0028529626920263352,0.6688058228364129
Road_Traffic_Fine_Management_Process.03d8bf4a-c5da-463a-a4fd-1d3cea52e723.pnml,3.9839297223032843E-4,0.0028529626920263352,0.6688058228364129
Road_Traffic_Fine_Management_Process.c5e2b151-b90b-4aab-83b6-eafc90cf8aaa.pnml,3.9839297223032843E-4,0.0028529626920263352,0.6688058228364129
Road_Traffic_Fine_Management_Process.9418c911-3c38-4fe2-a547-77f0c9204c68.pnml,3.9839297223032843E-4,0.0028529626920263352,0.6688058228364129
Road_Traffic_Fine_Management_Process.baeadf46-60a7-4b58-b592-d70de9c8a6dc.pnml,3.980025695006326E-4,0.0028463124293409588,0.6687854212814596
Road_Traffic_Fine_Management_Process.ebc143d2-3066-4448-98aa-055e3193fa42.pnml,3.980025695006326E-4,0.0028463124293409588,0.6687854212814596
Road_Traffic_Fine_Management_Process.61c17878-9611-4ce8-9d2d-8b8c73a7178d.pnml,3.980025695006326E-4,0.0028463124293409588,0.6687854212814596
Road_Traffic_Fine_Management_Process.411a8583-90bf-4147-96c3-165abe7d9696.pnml,3.980025695006326E-4,0.0028463124293409588,0.6687854212814596
Road_Traffic_Fine_Management_Process.3fd857cf-4a68-4345-bd89-a1230bfe585c.pnml,3.976121667709367E-4,0.0028396621666555827,0.6687652290376013
Road_Traffic_Fine_Management_Process.2434b216-7296-4c58-bee9-3e21cc3265cd.pnml,6.513218873759691E-4,0.005486466715435259,0.6682491215981419
Road_Traffic_Fine_Management_Process.8fff93eb-6234-4ba2-867c-1fd963412c51.pnml,3.6373822325765683E-4,0.00272660770100419,0.6629059708488325
Road_Traffic_Fine_Management_Process.77a18041-0234-420f-bb1d-1febf14b8374.pnml,3.629574177982651E-4,0.00272660770100419,0.6627657451904037
Road_Traffic_Fine_Management_Process.8775cd33-77f5-461c-9b8f-73694be90775.pnml,3.6217661233887337E-4,0.0027133071756334374,0.6627348663577366
Road_Traffic_Fine_Management_Process.d5d9fe14-de76-4e71-b223-b9bea53d623b.pnml,3.6217661233887337E-4,0.0027133071756334374,0.6627348663577366
Road_Traffic_Fine_Management_Process.bac0beb6-b695-432c-b337-2bfb27430ecb.pnml,3.6217661233887337E-4,0.0027133071756334374,0.6627348663577366
Road_Traffic_Fine_Management_Process.77885b52-ca5d-47e3-b052-c1c98ddd3595.pnml,0.0010386274220829355,0.005506417503491388,0.6594464766292439
Road_Traffic_Fine_Management_Process.78b20c3c-5785-4a1d-82bf-bf140c5fc03c.pnml,0.0010288803672648611,0.005459865664693755,0.6577277255384526
Road_Traffic_Fine_Management_Process.778ce42e-fb1a-47b0-a0c1-420cf19726d7.pnml,3.231558595057696E-4,0.0018620735519053002,0.6570475639155708
Road_Traffic_Fine_Management_Process.b58a11ff-c896-4e04-bb34-608bef47ebca.pnml,0.0010664891635588985,0.005486466715435259,0.6548050755967031
Road_Traffic_Fine_Management_Process.f87e48c7-254a-476d-991e-7de4985120f5.pnml,3.014559744468399E-4,0.0017556693489392831,0.6532205522263054
Road_Traffic_Fine_Management_Process.20d338f6-7213-40ef-9d51-d014eb2f3d86.pnml,3.014559744468399E-4,0.0017556693489392831,0.6532205522263054
Road_Traffic_Fine_Management_Process.c96771a1-3a08-40b6-a900-feb20bbe97f6.pnml,3.014559744468399E-4,0.0017556693489392831,0.6532205522263054
