,Nets,Labels,Average Distance,Representative
203,Road_Traffic_Fine_Management_Process.fb6f7c93-8ca0-4e0f-ba9c-a61858a8effd.pnml,0,0.7880665015104549,False
204,Road_Traffic_Fine_Management_Process.434c266d-3716-4c2f-aa0a-5e74080d5829.pnml,0,0.7294227279327257,False
205,Road_Traffic_Fine_Management_Process.4137d1d7-09f8-4fc6-810b-a4cdafe1d4bc.pnml,0,0.7509382438811012,False
206,Road_Traffic_Fine_Management_Process.279000ef-f9a4-4ef3-b071-6abd48029aa7.pnml,0,0.7104677843295065,False
207,Road_Traffic_Fine_Management_Process.099585a9-56ac-4402-ba42-0914ca409c87.pnml,0,0.7225767940017568,False
208,Road_Traffic_Fine_Management_Process.8ccc38e3-0513-45d3-a4b8-529bf7bb9be3.pnml,0,0.7717061678313588,False
209,Road_Traffic_Fine_Management_Process.17da688b-30d3-490f-bce0-953609dfc1ea.pnml,0,0.6747379802058804,False
210,Road_Traffic_Fine_Management_Process.332b1f3f-ee8e-4a70-b538-b1197a39152f.pnml,0,0.7741629006551635,False
211,Road_Traffic_Fine_Management_Process.31639e3a-ec1f-46f9-9a8d-61c74010599d.pnml,0,0.7043959010022222,False
212,Road_Traffic_Fine_Management_Process.ec771833-c7bc-4822-80ee-ba8f3e1646eb.pnml,0,0.6758044041438436,False
213,Road_Traffic_Fine_Management_Process.6a824e9c-9a84-454f-9214-6368a7ee57da.pnml,0,0.6964330189300982,False
214,Road_Traffic_Fine_Management_Process.534e1763-2e58-4dd2-a9bc-c93c496329b2.pnml,0,0.7073498244246174,False
215,Road_Traffic_Fine_Management_Process.f6f380e3-accf-4939-b2c6-705e84c9a50e.pnml,0,0.7004460553590377,False
216,Road_Traffic_Fine_Management_Process.a46133b0-afd2-4702-8263-0abe738342ba.pnml,0,0.7378039773845535,False
