,Name,Fitting Windows Score_x,Trace Support Score_x,Aggregated Score_x,index,Fitting Windows Score_y,Trace Support Score_y,Aggregated Score_y
75,BPI_Challenge_2012_res10939.922c415c-f33a-4e92-a5a8-01a1248aa78b.pnml,0.0443596470307656,0.7346938775510204,0.8245455184195697,1080,0.0443596470307656,0.7346938775510204,0.8245455184195697
76,BPI_Challenge_2012_res10939.d7b9a158-ed82-4b8c-ae39-e88bdcf7a735.pnml,0.059146196041021,0.7346938775510204,0.824179265516651,1086,0.059146196041021,0.7346938775510204,0.824179265516651
77,BPI_Challenge_2012_res10939.ce677115-67dd-4645-8de4-800c9cb5675b.pnml,0.059146196041021,0.7346938775510204,0.8240713906514945,1111,0.059146196041021,0.7346938775510204,0.8240713906514945
78,BPI_Challenge_2012_res10939.11066228-b90b-44fb-b290-0912cdd83944.pnml,0.059146196041021,0.7346938775510204,0.8240713906514945,1112,0.059146196041021,0.7346938775510204,0.8240713906514945
79,BPI_Challenge_2012_res10939.83e78a5d-d5f5-4a5e-a129-8af3472202ab.pnml,0.0589554018602435,0.7346938775510204,0.8237150488822215,1118,0.0589554018602435,0.7346938775510204,0.8237150488822215
80,BPI_Challenge_2012_res10939.7f8d93e5-51f5-49c6-b729-b4ec55202c76.pnml,0.0739327450512761,0.7346938775510204,0.8179338324627068,1184,0.0739327450512761,0.7346938775510204,0.8179338324627068
81,BPI_Challenge_2012_res10939.c63ec915-60fa-450f-8794-59a8042f3ceb.pnml,0.059146196041021,0.7346938775510204,0.8174047239848278,1192,0.059146196041021,0.7346938775510204,0.8174047239848278
82,BPI_Challenge_2012_res10939.471fba1f-6f58-4f86-be5f-207735cd6145.pnml,0.0749773431910318,0.7346938775510204,0.8126976407584274,1221,0.0749773431910318,0.7346938775510204,0.8126976407584274
83,BPI_Challenge_2012_res10939.163e1f83-72cc-444f-a752-77f99964aeb6.pnml,0.0594657762938226,0.7346938775510204,0.8116234950459853,1247,0.0594657762938226,0.7346938775510204,0.8116234950459853
84,BPI_Challenge_2012_res10939.180ca999-d4e3-49b5-9eab-137a230fde57.pnml,0.059146196041021,0.7346938775510204,0.8108459321833175,1256,0.059146196041021,0.7346938775510204,0.8108459321833175
85,BPI_Challenge_2012_res10939.36791f2b-8e9b-4f78-aa34-0d6eb1681882.pnml,0.059146196041021,0.7346938775510204,0.8108459321833175,1253,0.059146196041021,0.7346938775510204,0.8108459321833175
86,BPI_Challenge_2012_res10939.465832fb-2c94-426c-93d7-b1e7e580a623.pnml,0.0443596470307656,0.7346938775510204,0.804869143015039,1322,0.0443596470307656,0.7346938775510204,0.804869143015039
87,BPI_Challenge_2012_res10939.ec5f1247-bd27-4a50-be10-05aa15486079.pnml,0.0443596470307656,0.7346938775510204,0.804869143015039,1321,0.0443596470307656,0.7346938775510204,0.804869143015039
88,BPI_Challenge_2012_res10939.bd8fc23c-0fd6-4c94-9392-f956667aac4b.pnml,0.0574242785595036,0.7755102040816326,0.8045624076370252,1332,0.0574242785595036,0.7755102040816326,0.8045624076370252
89,BPI_Challenge_2012_res10939.e3c34930-c02c-490d-8447-1ae4499d4db9.pnml,0.0574242785595036,0.7755102040816326,0.8045624076370252,1331,0.0574242785595036,0.7755102040816326,0.8045624076370252
90,BPI_Challenge_2012_res10939.b949797d-ea57-41a8-842d-b11c69666629.pnml,0.0699499165275452,0.7551020408163265,0.8043776735688508,1334,0.0699499165275452,0.7551020408163265,0.8043776735688508
91,BPI_Challenge_2012_res10939.45860190-139d-40b1-952a-96ac429c8911.pnml,0.0559933222036725,0.7755102040816326,0.8013380176054931,1378,0.0559933222036725,0.7755102040816326,0.8013380176054931
