,Name,Fitting Windows Score_x,Trace Support Score_x,Aggregated Score_x,index,Fitting Windows Score_y,Trace Support Score_y,Aggregated Score_y
26,BPI_Challenge_2012_res10939.310bb441-75e1-4188-a746-e06ac04ddfd7.pnml,0.059146196041021,0.7346938775510204,0.824179265516651,1090,0.059146196041021,0.7346938775510204,0.824179265516651
27,BPI_Challenge_2012_res10939.471fba1f-6f58-4f86-be5f-207735cd6145.pnml,0.0749773431910318,0.7346938775510204,0.8126976407584274,1221,0.0749773431910318,0.7346938775510204,0.8126976407584274
28,BPI_Challenge_2012_res10939.163e1f83-72cc-444f-a752-77f99964aeb6.pnml,0.0594657762938226,0.7346938775510204,0.8116234950459853,1247,0.0594657762938226,0.7346938775510204,0.8116234950459853
29,BPI_Challenge_2012_res10939.0d303e0e-7318-47fc-983d-9e3876ed3bcf.pnml,0.0322124175212655,0.6530612244897959,0.8089874866774555,1282,0.0322124175212655,0.6530612244897959,0.8089874866774555
30,BPI_Challenge_2012_res10939.0b716a68-c2e3-4ad1-af48-ae5b63eae2f5.pnml,0.0443596470307656,0.7346938775510204,0.804869143015039,1326,0.0443596470307656,0.7346938775510204,0.804869143015039
31,BPI_Challenge_2012_res10939.465832fb-2c94-426c-93d7-b1e7e580a623.pnml,0.0443596470307656,0.7346938775510204,0.804869143015039,1322,0.0443596470307656,0.7346938775510204,0.804869143015039
32,BPI_Challenge_2012_res10939.4dfec874-5e86-4c0f-8b34-e619c60b7ce1.pnml,0.0443596470307656,0.7346938775510204,0.804869143015039,1327,0.0443596470307656,0.7346938775510204,0.804869143015039
33,BPI_Challenge_2012_res10939.e3c34930-c02c-490d-8447-1ae4499d4db9.pnml,0.0574242785595036,0.7755102040816326,0.8045624076370252,1331,0.0574242785595036,0.7755102040816326,0.8045624076370252
34,BPI_Challenge_2012_res10939.36dafd3b-1121-45ce-916b-25257f4f1c21.pnml,0.0442165513951825,0.7346938775510204,0.8045209805392168,1333,0.0442165513951825,0.7346938775510204,0.8045209805392168
35,BPI_Challenge_2012_res10939.b949797d-ea57-41a8-842d-b11c69666629.pnml,0.0699499165275452,0.7551020408163265,0.8043776735688508,1334,0.0699499165275452,0.7551020408163265,0.8043776735688508
36,BPI_Challenge_2012_res10939.45860190-139d-40b1-952a-96ac429c8911.pnml,0.0559933222036725,0.7755102040816326,0.8013380176054931,1378,0.0559933222036725,0.7755102040816326,0.8013380176054931
