Name,Fitting Windows Score,Trace Support Score,Aggregated Score
BPI_Challenge_2012.96cafc4b-cf07-4a6f-b2de-947239919d98.pnml,0.013831305439022749,0.16099946511805607,0.6954316866902238
BPI_Challenge_2012.abdec338-2d6e-4821-a803-96c211f72b10.pnml,0.013798791172288879,0.16077022999923588,0.6952371960395511
BPI_Challenge_2012.013b037e-08e6-45a4-b2dd-e8b320e92267.pnml,0.011385265940339423,0.17681668831665012,0.6874127114518623
BPI_Challenge_2012.1edcd73d-9b22-4bfc-b5fb-5a3e6c7075fe.pnml,0.01111372787492068,0.1610758768243295,0.6830231739989788
BPI_Challenge_2012.d8c37494-0136-414b-8a10-380db6213adc.pnml,0.011039032937830654,0.16077022999923588,0.6826205660316084
BPI_Challenge_2012.1505ed54-8e7d-446b-a10c-46ea4d58aad7.pnml,0.011039032937830654,0.16077022999923588,0.6826205660316084
BPI_Challenge_2012.ee7b7633-bd0b-4aab-a52b-ee67ccf0e374.pnml,0.011039032937830654,0.16077022999923588,0.6826205660316084
BPI_Challenge_2012.f94be0dd-f8c4-497c-ad2b-9b5aa1fe6eb6.pnml,0.011039032937830654,0.16077022999923588,0.6826205660316084
BPI_Challenge_2012.8ec0736a-c973-406f-9bdd-1bbdf5cf304b.pnml,0.011039032937830654,0.16077022999923588,0.6826205660316084
BPI_Challenge_2012.91c3e8bb-42a5-43c2-9e7f-183b043315f2.pnml,0.011039032937830654,0.16077022999923588,0.6826205660316084
BPI_Challenge_2012.f249ae3a-4715-4459-88be-e742d6392354.pnml,0.011039032937830654,0.16077022999923588,0.6826205660316084
BPI_Challenge_2012.59177ce0-1e73-4a85-b798-13b58d07efba.pnml,0.011910503162672502,0.10988003362115076,0.6761107611639436
BPI_Challenge_2012.7c675712-c781-4c23-981c-90a49de6dd25.pnml,0.009178689622325174,0.15962405440513486,0.6738865050166567
BPI_Challenge_2012.d5602910-f189-41b7-886f-d89c654c646d.pnml,0.010625574491943254,0.10988003362115076,0.6705523422571146
BPI_Challenge_2012.760b60b2-91e5-499b-8bca-013ef7093ce0.pnml,0.007346466753723072,0.15962405440513486,0.6655102357708172
BPI_Challenge_2012.13ff985c-208d-4f05-93b2-07d965f2735c.pnml,0.007319517992106596,0.06594330251394513,0.6466508852693794
BPI_Challenge_2012.1cc785d1-c66c-4bf3-9aee-d5faef86155e.pnml,0.005529182872538356,0.06701306640177275,0.638680064644773
BPI_Challenge_2012.8151c395-3f0f-4b84-8672-2a12f71bcfc0.pnml,0.005489638494079331,0.06594330251394513,0.638285329077729
BPI_Challenge_2012.ffe27c62-9bc7-4217-b26f-6d4f57170c15.pnml,0.008821032688261912,0.0989531596240544,0.6290998482824912
BPI_Challenge_2012.8ff6031f-082e-4240-94cc-97a97777f459.pnml,0.008821032688261912,0.0989531596240544,0.6290998482824912
BPI_Challenge_2012.fffdb96b-c5a8-4780-a56f-ec89c4bc1410.pnml,0.0024056163562579916,0.06074730648735386,0.6231470809907483
BPI_Challenge_2012.ce80ee9c-4f32-4426-b81e-4d6138097677.pnml,0.003368807570024331,0.03835867654924734,0.6230727215804087
BPI_Challenge_2012.e4e27a86-bcfe-4088-8fa7-d5adf53412f3.pnml,0.00673196908156838,0.10078704057461603,0.6226457277000311
BPI_Challenge_2012.5189dd51-554a-47f4-847e-de756d41d94d.pnml,0.00215121418817152,0.07182700389699702,0.622488541740962
BPI_Challenge_2012.1ea81cf1-9fad-465c-b8a4-b1d434d39c08.pnml,0.00215121418817152,0.07182700389699702,0.622488541740962
BPI_Challenge_2012.413fb367-34e9-4cd9-a94c-8640862f6ebf.pnml,0.00215121418817152,0.07182700389699702,0.622488541740962
BPI_Challenge_2012.a13cc578-955e-43cd-b0ed-f20772d7f175.pnml,0.007846044068255223,0.10728203560785513,0.6201816870584562
BPI_Challenge_2012.56f82579-21f9-46eb-a3dc-95c083e801d8.pnml,0.002272483615445892,0.05639183922977,0.61953371935742
BPI_Challenge_2012.845a5f99-e3bc-4843-90e5-98aa5a70c98c.pnml,0.0016028654735395244,0.06067089478108046,0.6194619080230792
BPI_Challenge_2012.7e5609ba-c740-4f48-9d0b-18c10dd5b89a.pnml,0.0016028654735395244,0.06067089478108046,0.6194619080230792
BPI_Challenge_2012.9bb271b0-4be8-494b-ae85-c14add796a4f.pnml,0.0016028654735395244,0.06067089478108046,0.6194619080230792
BPI_Challenge_2012.9894feac-7b39-48b1-a651-97d67274ea82.pnml,0.003026463098064845,0.06189348208145488,0.6193396059043816
BPI_Challenge_2012.e5360705-61ae-4747-93dc-5c2fd6211e3c.pnml,0.0023528905183125984,0.057308779705050814,0.6190521988662459
BPI_Challenge_2012.72226b98-8a7a-4134-89b0-85d9b1250b3d.pnml,0.0017953147820401938,0.051883548559639336,0.6185842483542533
BPI_Challenge_2012.05a2d21d-f715-4f7a-ab13-145a7d6b8f46.pnml,0.0017953147820401938,0.051883548559639336,0.6185842483542533
BPI_Challenge_2012.10feb653-573d-4145-b380-3b0b6f7a7358.pnml,0.0017953147820401938,0.051883548559639336,0.6185842483542533
BPI_Challenge_2012.2cdd3387-a4a0-484e-bf75-bcfce9708e20.pnml,0.0018124506793724428,0.05211278367845954,0.6177526400826098
BPI_Challenge_2012.aa4daffb-1a7f-4a44-a684-ee27d1c3ec9d.pnml,0.0012021491051546586,0.06067089478108046,0.6176299757563635
BPI_Challenge_2012.3fc6575d-883f-4fa5-b9dc-2f945668703b.pnml,0.0012021491051546586,0.06067089478108046,0.6176299757563635
BPI_Challenge_2012.109beda8-d017-4d11-8cc5-7878ce359b42.pnml,0.0012021491051546586,0.06067089478108046,0.6176299757563635
BPI_Challenge_2012.2905fc9a-1554-4b9c-81e5-bd366701dd83.pnml,0.0012144518006752393,0.051883548559639336,0.6152154832848107
BPI_Challenge_2012.8fa063a9-d9dc-42e0-830f-28890ac307d9.pnml,0.0012144518006752393,0.051883548559639336,0.6152154832848107
BPI_Challenge_2012.07f66001-679b-4fa6-a047-7f9460c5eb9f.pnml,0.0012144518006752393,0.051883548559639336,0.6152154832848107
BPI_Challenge_2012.66afe47d-3199-4f03-93f4-04dab03dd6b4.pnml,0.001715347261156335,0.034538091235577294,0.6146983968424905
BPI_Challenge_2012.c6cb9b1e-e53d-4ed5-82b8-145807bb5526.pnml,0.0011507414131579107,0.04370749598838542,0.6140022783715023
BPI_Challenge_2012.c5631e19-5c78-4c32-9d6e-41593198d965.pnml,9.108388505064274E-4,0.051883548559639336,0.6135897176138915
BPI_Challenge_2012.b23c262b-1887-4348-9a83-51de23320d63.pnml,0.0019653556094140524,0.06449148009475052,0.6134814812343842
BPI_Challenge_2012.01e0854c-c126-4727-9bbb-4e6d487e820d.pnml,0.0019653556094140524,0.06449148009475052,0.6134814812343842
BPI_Challenge_2012.d94d34fc-8c12-4a81-bb8f-6893e24e77de.pnml,0.0019653556094140524,0.06449148009475052,0.6134814812343842
BPI_Challenge_2012.5c087465-96ad-446d-ad93-8b175ecdc36f.pnml,0.0013141915107885939,0.0353022082983113,0.6130684563633322
BPI_Challenge_2012.1dbf6e88-9b59-43e8-b8b6-1a2aeca1257b.pnml,0.001274647132329558,0.034003209291663485,0.612627873772524
BPI_Challenge_2012.131e24db-7fda-4d9a-a0b0-23856d0914f1.pnml,0.0017676337171188743,0.06067089478108046,0.6118275121057066
BPI_Challenge_2012.43e17de9-7bd2-4d62-aa80-bf9be588a788.pnml,0.0017676337171188743,0.06067089478108046,0.6118275121057066
BPI_Challenge_2012.0ceba83c-3d32-4e8d-8a2e-f9d1eab6ad16.pnml,0.0017676337171188743,0.06067089478108046,0.6118275121057066
BPI_Challenge_2012.395082f9-027b-4d22-90b8-8cb0c33e7967.pnml,9.01611828865994E-4,0.0352257965920379,0.6111670069185181
BPI_Challenge_2012.98db006c-0612-49f7-8d62-4c86fa25de36.pnml,8.488859909206159E-4,0.033926797585390085,0.6106661633978838
BPI_Challenge_2012.27814e39-9b9c-44e8-ad02-8f360156e6dc.pnml,8.488859909206159E-4,0.033926797585390085,0.6106661633978838
BPI_Challenge_2012.167b5597-8792-4137-854e-3b35c87594e3.pnml,8.488859909206159E-4,0.033926797585390085,0.6106661633978838
BPI_Challenge_2012.7bb5ce94-678e-403c-8735-b47e3eea804a.pnml,8.488859909206159E-4,0.033926797585390085,0.6106661633978838
BPI_Challenge_2012.3c7fd68a-0035-4cd7-89a9-5d2d855555d2.pnml,8.488859909206159E-4,0.033926797585390085,0.6106661633978838
BPI_Challenge_2012.66f6eb19-f035-4252-bc4e-403e5f92a1f8.pnml,8.488859909206159E-4,0.033926797585390085,0.6106661633978838
BPI_Challenge_2012.5cb964d4-a1bc-4978-9853-c90809dd693a.pnml,8.488859909206159E-4,0.033926797585390085,0.6106661633978838
BPI_Challenge_2012.3a4523da-8bd4-49a2-be55-07f74267820b.pnml,8.488859909206159E-4,0.033926797585390085,0.6106661633978838
BPI_Challenge_2012.564113b4-8ed0-4e74-b924-7d41507afb3e.pnml,8.488859909206159E-4,0.033926797585390085,0.6106661633978838
BPI_Challenge_2012.866b18ac-b6a5-408f-9595-e1fa1a3e84c5.pnml,8.146141962561077E-4,0.033391915641476276,0.610402508591553
BPI_Challenge_2012.d19379d5-445c-4fa9-a742-95608965156c.pnml,6.762088716494863E-4,0.0352257965920379,0.6101365450184904
BPI_Challenge_2012.81884e9e-596f-4b95-94fb-0d53007cc004.pnml,0.001903402749828224,0.039275617024528156,0.6100944293557748
BPI_Challenge_2012.8540ca48-3758-4033-8211-e673e47501da.pnml,0.001903402749828224,0.039275617024528156,0.6100944293557748
BPI_Challenge_2012.bb423c61-b63e-44a3-b0d9-89b039869070.pnml,6.814814554440261E-4,0.033468327347749675,0.6098091555415632
BPI_Challenge_2012.1e46f011-273f-433f-baef-bfd16c3aee05.pnml,6.366644931904526E-4,0.033926797585390085,0.6096959624276824
BPI_Challenge_2012.43dc677c-921a-4faa-9fca-7e61218ce944.pnml,7.262984176975974E-4,0.02896003667761901,0.6091123845689461
BPI_Challenge_2012.ba334f27-25b1-45af-aa0f-6da4136ad9f3.pnml,7.262984176975974E-4,0.02896003667761901,0.6091123845689461
BPI_Challenge_2012.d984d953-803d-4aba-ab07-891d27c8dd7c.pnml,0.006615774516195978,0.0989531596240544,0.6086790620952376
BPI_Challenge_2012.bb06c35f-bda2-4d4a-aff7-ff67a1b09e90.pnml,5.711965777416134E-4,0.024833804538855354,0.6075780678669054
BPI_Challenge_2012.0b9c0199-bbc9-4db6-803a-22ada7726a61.pnml,5.553788263579995E-4,0.024146099182394742,0.6073682136798219
BPI_Challenge_2012.c4925531-fa6c-48a9-8def-b247d4e554e2.pnml,5.553788263579995E-4,0.024146099182394742,0.6073682136798219
BPI_Challenge_2012.c51f9e7a-2dcc-47d0-a0ae-c0184a23d91d.pnml,5.553788263579995E-4,0.024146099182394742,0.6073682136798219
BPI_Challenge_2012.2b24e0c6-a8f8-4903-a9dc-76e15d6f1197.pnml,5.307734353168222E-4,0.023076335294567128,0.6070417738332475
BPI_Challenge_2012.60ea7298-bc9b-498f-8667-fbdaeacacaa8.pnml,5.307734353168222E-4,0.023076335294567128,0.6070417738332475
BPI_Challenge_2012.f2154ac8-091b-4e40-98c7-959aacaa6689.pnml,5.307734353168222E-4,0.023076335294567128,0.6070417738332475
BPI_Challenge_2012.c0b5cdc0-2a88-4e96-b3f0-e29e1b50614a.pnml,4.1653411976849897E-4,0.024146099182394742,0.6067334652189862
BPI_Challenge_2012.a6aea2eb-bb03-4261-bfa3-dfdf634f7299.pnml,4.1653411976849897E-4,0.024146099182394742,0.6067334652189862
BPI_Challenge_2012.e3fd9e63-b58f-4e49-8fb8-778c7cd4a8ce.pnml,4.1653411976849897E-4,0.024146099182394742,0.6067334652189862
BPI_Challenge_2012.51ee4586-3384-4f9a-b9a6-cd6624a2817e.pnml,4.1653411976849897E-4,0.024146099182394742,0.6067334652189862
BPI_Challenge_2012.1b6854f8-287d-4423-a728-3dd74d052468.pnml,7.820999295231354E-4,0.01543516466722702,0.6066625147697986
BPI_Challenge_2012.29e0f99c-64ba-413c-b458-faa192ed5834.pnml,4.8683523702900533E-4,0.0211660426377321,0.6064588455357932
BPI_Challenge_2012.c83e834d-44ab-4bac-8373-f7d7c8352f0b.pnml,4.8683523702900533E-4,0.0211660426377321,0.6064588455357932
BPI_Challenge_2012.3ad51538-1fee-4ee5-8e17-75909220fa87.pnml,3.980800764876165E-4,0.023076335294567128,0.606435147139664
BPI_Challenge_2012.f2c7f60d-e18a-476a-a148-013ded7e67c0.pnml,3.980800764876165E-4,0.023076335294567128,0.606435147139664
BPI_Challenge_2012.c8420355-5d6a-42b7-92d8-0d7d4d1d9d41.pnml,3.980800764876165E-4,0.023076335294567128,0.606435147139664
BPI_Challenge_2012.608c667d-8ff9-4b4a-9e42-913abfcf99d7.pnml,3.980800764876165E-4,0.023076335294567128,0.606435147139664
BPI_Challenge_2012.2b4c9ebf-efb2-4b1c-a84d-9c7b4678d1ed.pnml,3.651264277717543E-4,0.0211660426377321,0.6059024362837315
BPI_Challenge_2012.3f83e246-107f-4851-b101-c5057709b9cb.pnml,4.1477659183698524E-4,0.018033162680522657,0.6055028431279682
BPI_Challenge_2012.0908ca0d-60fd-4274-a9c2-a4f2d2bad0b4.pnml,4.2356423149454887E-4,0.017345457324062046,0.6054054760098936
BPI_Challenge_2012.1e58549d-4189-4392-add3-26bedba12bb5.pnml,4.2356423149454887E-4,0.017345457324062046,0.6054054760098936
BPI_Challenge_2012.93b92ccb-07f7-45ff-80d2-def55eb969ca.pnml,6.186498318924567E-4,0.012073049591197371,0.6052428562247482
BPI_Challenge_2012.16414acb-65cf-49af-bc4a-a6bdc4be3f1f.pnml,6.186498318924567E-4,0.012073049591197371,0.6052428562247482
BPI_Challenge_2012.bbb82e73-3d1b-4229-a0fd-a0867cc55bbb.pnml,6.186498318924567E-4,0.012073049591197371,0.6052428562247482
BPI_Challenge_2012.49fd235c-884b-4bb9-b148-cf494f2a5595.pnml,4.4597271262133466E-4,0.01551157637350042,0.6051411434004856
BPI_Challenge_2012.8669b6ec-e004-49a4-9843-5cc16b74a630.pnml,3.176731736209125E-4,0.017345457324062046,0.6049213798736233
BPI_Challenge_2012.9dd79ada-4022-4668-8292-8bf9a01c0b5c.pnml,3.6205075389160544E-4,0.015740811492320622,0.6048033291710231
BPI_Challenge_2012.ee480211-88fe-46a3-b186-ca19bbc88256.pnml,3.6205075389160544E-4,0.015740811492320622,0.6048033291710231
BPI_Challenge_2012.cf4d72d9-16ea-445b-8c2d-ab5c3569543b.pnml,3.6205075389160544E-4,0.015740811492320622,0.6048033291710231
BPI_Challenge_2012.9a02d434-90ca-45b1-b5d8-788904b43acb.pnml,2.7153806541870527E-4,0.015740811492320622,0.6043895374528834
BPI_Challenge_2012.7f15204d-fc1e-4dc1-a3f5-6618bbcd01c9.pnml,2.7153806541870527E-4,0.015740811492320622,0.6043895374528834
BPI_Challenge_2012.4645fae4-5c1d-4b12-817f-4a74e2e31bfc.pnml,2.7153806541870527E-4,0.015740811492320622,0.6043895374528834
BPI_Challenge_2012.49f820c8-53b6-4039-a07a-45297d2e7356.pnml,4.176325747256939E-4,0.012149461297470772,0.6043391593861536
BPI_Challenge_2012.dfef363a-7b5d-4172-9679-712ab3e45bf8.pnml,3.1240058982637416E-4,0.012073049591197371,0.6038427939551199
BPI_Challenge_2012.92ac4939-7fd9-4096-946e-7c10167fb57f.pnml,3.1240058982637416E-4,0.012073049591197371,0.6038427939551199
BPI_Challenge_2012.34a8e2e4-4c42-4ece-8514-24e12328cecc.pnml,3.1240058982637416E-4,0.012073049591197371,0.6038427939551199
BPI_Challenge_2012.91ea9ac0-f1b6-45bf-8b1c-874bd6a33892.pnml,2.7593188524748614E-4,0.01199663788492397,0.6036607897080127
BPI_Challenge_2012.53578cfa-1db2-41aa-bf2f-080ee36c561d.pnml,2.7593188524748614E-4,0.01199663788492397,0.6036607897080127
BPI_Challenge_2012.2d70176f-4013-48b2-9a22-7285fa32f925.pnml,2.7593188524748614E-4,0.01199663788492397,0.6036607897080127
BPI_Challenge_2012.8e359373-aa0d-48ae-a1b2-fede411f7ca4.pnml,2.0694891393561475E-4,0.01199663788492397,0.6033454241752558
BPI_Challenge_2012.0e9d574f-88aa-47e5-86b2-0db302fefb7a.pnml,3.387635087990646E-4,0.007870405746160311,0.6031227870457648
BPI_Challenge_2012.8f47ed47-b4ce-4f2c-9f2b-0487eb426d76.pnml,2.6802300955567905E-4,0.009322228165354933,0.6030897512062033
BPI_Challenge_2012.56db15e4-fff3-4e87-8a1e-28e46dd010f1.pnml,2.6802300955567905E-4,0.009322228165354933,0.6030897512062033
BPI_Challenge_2012.ac08a500-9cfd-48db-a309-c9e41d93b25c.pnml,2.1090335178151844E-4,0.009245816459081532,0.602813338169035
BPI_Challenge_2012.00a4fd6a-5167-4c82-8657-113bc6cbe481.pnml,7.785848736601088E-4,0.02873080155879881,0.6027369451158455
BPI_Challenge_2012.4436eea4-465d-4e4a-be98-e4552bf324e0.pnml,2.636291897268984E-4,0.007641170627340109,0.6027334527219915
BPI_Challenge_2012.8f3bb8a4-6145-4027-9e92-bbf57fd54883.pnml,2.636291897268984E-4,0.007641170627340109,0.6027334527219915
BPI_Challenge_2012.1d9408e4-829e-4d81-87dd-946d63c8f0fc.pnml,2.636291897268984E-4,0.007641170627340109,0.6027334527219915
BPI_Challenge_2012.16c1fc4c-a581-47d9-80a4-85ec7b28b066.pnml,7.091625203653487E-4,0.016428516848781233,0.6026748517271542
BPI_Challenge_2012.42853e43-ac89-4071-b484-07e3baee43dc.pnml,7.091625203653487E-4,0.016428516848781233,0.6026748517271542
BPI_Challenge_2012.a147e1b3-b871-4ae6-b687-bb304892c3da.pnml,2.7065930145294786E-4,0.006953465270879498,0.6026280508132734
BPI_Challenge_2012.d054ae4c-a5d4-455d-a9fa-6dd4b13e5776.pnml,2.7065930145294786E-4,0.006953465270879498,0.6026280508132734
BPI_Challenge_2012.d8fedf12-a108-4604-a3a0-1519aa876eda.pnml,2.7065930145294786E-4,0.006953465270879498,0.6026280508132734
BPI_Challenge_2012.c96dea44-b499-47d2-b849-44be291e73d2.pnml,2.3550874282269495E-4,0.006571406739512493,0.6023909432941302
BPI_Challenge_2012.b151bce1-5dd1-46cb-85df-85409ca8b99c.pnml,1.792678490142903E-4,0.007793994039886911,0.6023783474536134
BPI_Challenge_2012.91813c74-4cf8-4c09-acd4-b7a219d9ff2a.pnml,2.082670598842496E-4,0.007106288683426301,0.6023733804279388
BPI_Challenge_2012.fb4dd7ce-313e-4964-8cdc-6e252e3388b0.pnml,2.082670598842496E-4,0.007106288683426301,0.6023733804279388
BPI_Challenge_2012.11037d00-eb86-4fa3-afb4-748e1d0d683e.pnml,2.082670598842496E-4,0.007106288683426301,0.6023733804279388
BPI_Challenge_2012.627f244e-d253-42e5-bb32-aa587c49a98f.pnml,2.0299447608971161E-4,0.006953465270879498,0.602318711373499
BPI_Challenge_2012.13e2d464-742b-4ee4-9cee-5b70fa306f02.pnml,2.1881222747332555E-4,0.00634217162069229,0.602268765759253
BPI_Challenge_2012.5c59cc5a-84b8-4fc0-a487-01c338856dd9.pnml,1.819041409115597E-4,0.006800641858332696,0.6021917292032677
BPI_Challenge_2012.506ec58d-8608-41ea-b654-c02ddff53f91.pnml,1.7794970306565612E-4,0.006189348208145488,0.6020513921942825
BPI_Challenge_2012.84934cb7-034b-4c2b-b35d-7d2ca2557305.pnml,1.7794970306565612E-4,0.006189348208145488,0.6020513921942825
BPI_Challenge_2012.ccb0d4a9-45aa-4a30-9c4f-3c9757809fbd.pnml,1.739952652197527E-4,0.006265759914418889,0.6020485962565892
BPI_Challenge_2012.4e9080a9-1074-4d8f-af1f-09a57c13466d.pnml,1.4235976245252472E-4,0.006189348208145488,0.6018886876837518
BPI_Challenge_2012.4adb2050-0885-4cd5-b4f8-9ed3e91ba7d6.pnml,1.4235976245252472E-4,0.006189348208145488,0.6018886876837518
BPI_Challenge_2012.970b0dab-3866-477e-8c7a-1cec89964adc.pnml,1.4235976245252472E-4,0.006189348208145488,0.6018886876837518
BPI_Challenge_2012.befb39db-ba21-4ad7-af9f-12c354b7bafb.pnml,1.4235976245252472E-4,0.006189348208145488,0.6018886876837518
BPI_Challenge_2012.24aa0419-48c9-4abf-ab36-3a9f2502a809.pnml,1.7575279315126498E-4,0.005348819439138076,0.6018732429521767
BPI_Challenge_2012.2650f92f-672b-4a20-8bd1-6701d4909dad.pnml,1.7575279315126498E-4,0.005348819439138076,0.6018732429521767
BPI_Challenge_2012.6cf25159-5b54-47f0-b3ff-872af856b166.pnml,1.7575279315126498E-4,0.005348819439138076,0.6018732429521767
BPI_Challenge_2012.0a7cb7a3-87f8-4d50-a0af-380c58198d97.pnml,1.7575279315126498E-4,0.005348819439138076,0.6018732429521767
BPI_Challenge_2012.0c66b18d-1479-43e2-973a-cd4308e10e8d.pnml,1.7575279315126498E-4,0.005348819439138076,0.6018732429521767
BPI_Challenge_2012.8bd6bbb8-0e6f-421b-bb09-c154dcdddb00.pnml,1.7575279315126498E-4,0.005348819439138076,0.6018732429521767
BPI_Challenge_2012.0bf0f4f6-8901-4bc6-afbb-efb63e7e4ebb.pnml,1.7575279315126498E-4,0.005348819439138076,0.6018732429521767
BPI_Challenge_2012.5535000e-cc59-4794-944e-a16ea3e9e567.pnml,1.7575279315126498E-4,0.005348819439138076,0.6018732429521767
BPI_Challenge_2012.14fa165d-e4aa-4abc-988c-3bb3a2a4f3c5.pnml,1.7575279315126498E-4,0.005348819439138076,0.6018732429521767
BPI_Challenge_2012.db3d48d2-b986-4ff2-b72a-1dd2550cfb74.pnml,1.7575279315126498E-4,0.005348819439138076,0.6018732429521767
BPI_Challenge_2012.81589666-36ac-470b-85f2-9c41772452c4.pnml,1.7575279315126498E-4,0.005348819439138076,0.6018732429521767
BPI_Challenge_2012.cb9460b2-189e-4582-9867-65c78a89d6b1.pnml,1.7575279315126498E-4,0.005348819439138076,0.6018732429521767
BPI_Challenge_2012.3c120388-94a8-4942-93e6-f99595a407e5.pnml,1.0940611373666247E-4,0.00634217162069229,0.6017686000416957
BPI_Challenge_2012.5014c4b3-155b-432d-86d5-108293f25afc.pnml,1.0940611373666247E-4,0.00634217162069229,0.6017686000416957
BPI_Challenge_2012.c9be17b7-d862-4b1c-8e40-96705ae51a64.pnml,1.0676982183939348E-4,0.006189348208145488,0.6017259831732211
BPI_Challenge_2012.23a50990-5409-40d7-88a5-62a297541c57.pnml,1.0676982183939348E-4,0.006189348208145488,0.6017259831732211
BPI_Challenge_2012.95011900-3378-4824-b9c9-c6ac6886612b.pnml,1.3576903270935236E-4,0.005501642851684878,0.6017210161475466
BPI_Challenge_2012.6987bef3-dafd-40cb-8222-0696fc7f96fe.pnml,1.3576903270935236E-4,0.005501642851684878,0.6017210161475466
BPI_Challenge_2012.7929a67d-29cd-44e3-ae75-75e16184a0d4.pnml,1.3576903270935236E-4,0.005501642851684878,0.6017210161475466
BPI_Challenge_2012.c4c2b225-0c9f-43e0-85d0-9136b641e86a.pnml,0.004624055987809969,0.05807289676778483,0.6016848949439775
BPI_Challenge_2012.d2ab44e7-8629-4014-965e-a7663273a764.pnml,1.3181459486344887E-4,0.005348819439138076,0.6016723731860895
BPI_Challenge_2012.4f741096-ce43-441c-b4ff-a9cc5bbd92b6.pnml,1.3181459486344887E-4,0.005348819439138076,0.6016723731860895
BPI_Challenge_2012.4e27ba6c-c586-4ab0-b925-8a013e4aba36.pnml,1.3181459486344887E-4,0.005348819439138076,0.6016723731860895
BPI_Challenge_2012.be3f5da0-8113-458b-a9c5-42908907324c.pnml,1.3181459486344887E-4,0.005348819439138076,0.6016723731860895
BPI_Challenge_2012.a3bdaaf0-70cc-4f56-9849-7a977a20493b.pnml,1.2478448313739824E-4,0.005425231145411477,0.6016555163647701
BPI_Challenge_2012.7c0819b0-e96a-4c9b-a373-b6df0506a7ad.pnml,1.4279914443540297E-4,0.004966760907771071,0.6016461789213378
